userIDint,userID,titleID,rating
883,2956ff055c67bbb1d2fa2634a88b1a8d,48750,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,197,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,6520,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,11,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,4476,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,43742,6
883,2956ff055c67bbb1d2fa2634a88b1a8d,12106,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,13,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,8011,6
883,2956ff055c67bbb1d2fa2634a88b1a8d,10612,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,9386,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,8005,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,11969,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,274,6
883,2956ff055c67bbb1d2fa2634a88b1a8d,922,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,238,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,1585,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,10548,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,1891,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,85,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,199,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,47452,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,603,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,745,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,49538,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,24428,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,49026,10
883,2956ff055c67bbb1d2fa2634a88b1a8d,205596,8
883,2956ff055c67bbb1d2fa2634a88b1a8d,48297,8
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
53,79db7b2c-488a-4a3d-b895-8435618f1e4e,4254,9
970,a9ad3177e131f36dce6cfc2d9f17da15,862,10
970,a9ad3177e131f36dce6cfc2d9f17da15,11,10
970,a9ad3177e131f36dce6cfc2d9f17da15,680,8
970,a9ad3177e131f36dce6cfc2d9f17da15,9331,8
970,a9ad3177e131f36dce6cfc2d9f17da15,13,8
970,a9ad3177e131f36dce6cfc2d9f17da15,5503,8
970,a9ad3177e131f36dce6cfc2d9f17da15,280,8
970,a9ad3177e131f36dce6cfc2d9f17da15,9802,8
970,a9ad3177e131f36dce6cfc2d9f17da15,238,10
970,a9ad3177e131f36dce6cfc2d9f17da15,804,10
970,a9ad3177e131f36dce6cfc2d9f17da15,15121,8
970,a9ad3177e131f36dce6cfc2d9f17da15,762,8
970,a9ad3177e131f36dce6cfc2d9f17da15,1891,10
970,a9ad3177e131f36dce6cfc2d9f17da15,85,10
970,a9ad3177e131f36dce6cfc2d9f17da15,429,8
970,a9ad3177e131f36dce6cfc2d9f17da15,335,10
970,a9ad3177e131f36dce6cfc2d9f17da15,1892,10
970,a9ad3177e131f36dce6cfc2d9f17da15,240,8
970,a9ad3177e131f36dce6cfc2d9f17da15,218,8
970,a9ad3177e131f36dce6cfc2d9f17da15,137,8
970,a9ad3177e131f36dce6cfc2d9f17da15,105,10
970,a9ad3177e131f36dce6cfc2d9f17da15,89,10
970,a9ad3177e131f36dce6cfc2d9f17da15,18,4
970,a9ad3177e131f36dce6cfc2d9f17da15,1669,8
970,a9ad3177e131f36dce6cfc2d9f17da15,2898,6
970,a9ad3177e131f36dce6cfc2d9f17da15,1366,8
970,a9ad3177e131f36dce6cfc2d9f17da15,941,8
970,a9ad3177e131f36dce6cfc2d9f17da15,87,10
970,a9ad3177e131f36dce6cfc2d9f17da15,1368,6
970,a9ad3177e131f36dce6cfc2d9f17da15,813,8
970,a9ad3177e131f36dce6cfc2d9f17da15,9377,10
970,a9ad3177e131f36dce6cfc2d9f17da15,658,8
970,a9ad3177e131f36dce6cfc2d9f17da15,391,8
970,a9ad3177e131f36dce6cfc2d9f17da15,98,8
970,a9ad3177e131f36dce6cfc2d9f17da15,938,6
970,a9ad3177e131f36dce6cfc2d9f17da15,9602,6
970,a9ad3177e131f36dce6cfc2d9f17da15,150,6
970,a9ad3177e131f36dce6cfc2d9f17da15,2501,10
970,a9ad3177e131f36dce6cfc2d9f17da15,22,6
970,a9ad3177e131f36dce6cfc2d9f17da15,2502,8
970,a9ad3177e131f36dce6cfc2d9f17da15,36557,8
970,a9ad3177e131f36dce6cfc2d9f17da15,2503,10
970,a9ad3177e131f36dce6cfc2d9f17da15,62128,8
970,a9ad3177e131f36dce6cfc2d9f17da15,10191,8
970,a9ad3177e131f36dce6cfc2d9f17da15,24428,6
1466,e442e75a1555d2ac5e4e649cb44e1be6,629,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,11,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,101,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,680,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,278,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,274,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,1891,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,550,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,128,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,129,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,598,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,272,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,155,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,1726,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,4922,6
1466,e442e75a1555d2ac5e4e649cb44e1be6,10138,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,24428,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,37724,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,84892,6
1466,e442e75a1555d2ac5e4e649cb44e1be6,54138,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,157336,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,100402,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,137113,6
1466,e442e75a1555d2ac5e4e649cb44e1be6,205596,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,293310,6
1466,e442e75a1555d2ac5e4e649cb44e1be6,122917,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,76341,10
1466,e442e75a1555d2ac5e4e649cb44e1be6,99861,8
1466,e442e75a1555d2ac5e4e649cb44e1be6,262500,6
322,8accd167-aa18-4012-8fd4-c960e18e5de3,116368,10
322,8accd167-aa18-4012-8fd4-c960e18e5de3,355279,10
322,8accd167-aa18-4012-8fd4-c960e18e5de3,355279,1
322,8accd167-aa18-4012-8fd4-c960e18e5de3,355279,1
322,8accd167-aa18-4012-8fd4-c960e18e5de3,355279,1
362,81c3c538eee076613e773937e15a905b,862,2
362,81c3c538eee076613e773937e15a905b,8844,2
362,81c3c538eee076613e773937e15a905b,9273,4
362,81c3c538eee076613e773937e15a905b,807,8
362,81c3c538eee076613e773937e15a905b,629,8
362,81c3c538eee076613e773937e15a905b,101,10
362,81c3c538eee076613e773937e15a905b,278,10
362,81c3c538eee076613e773937e15a905b,13,8
362,81c3c538eee076613e773937e15a905b,329,6
362,81c3c538eee076613e773937e15a905b,424,6
362,81c3c538eee076613e773937e15a905b,274,10
362,81c3c538eee076613e773937e15a905b,238,8
362,81c3c538eee076613e773937e15a905b,1585,0
362,81c3c538eee076613e773937e15a905b,500,8
362,81c3c538eee076613e773937e15a905b,105,10
362,81c3c538eee076613e773937e15a905b,857,6
362,81c3c538eee076613e773937e15a905b,73,8
362,81c3c538eee076613e773937e15a905b,603,6
362,81c3c538eee076613e773937e15a905b,745,8
362,81c3c538eee076613e773937e15a905b,14,10
362,81c3c538eee076613e773937e15a905b,550,10
362,81c3c538eee076613e773937e15a905b,98,8
362,81c3c538eee076613e773937e15a905b,808,4
362,81c3c538eee076613e773937e15a905b,120,2
362,81c3c538eee076613e773937e15a905b,121,2
362,81c3c538eee076613e773937e15a905b,423,4
362,81c3c538eee076613e773937e15a905b,70,10
362,81c3c538eee076613e773937e15a905b,2062,6
362,81c3c538eee076613e773937e15a905b,27205,8
362,81c3c538eee076613e773937e15a905b,68718,8
362,81c3c538eee076613e773937e15a905b,157336,8
362,81c3c538eee076613e773937e15a905b,244786,10
362,81c3c538eee076613e773937e15a905b,210577,10
362,81c3c538eee076613e773937e15a905b,242582,8
362,81c3c538eee076613e773937e15a905b,205596,8
673,0f82403932a76192f2803e283e135bed,862,4
673,0f82403932a76192f2803e283e135bed,11,8
673,0f82403932a76192f2803e283e135bed,13,10
673,0f82403932a76192f2803e283e135bed,329,8
673,0f82403932a76192f2803e283e135bed,274,8
673,0f82403932a76192f2803e283e135bed,1891,8
673,0f82403932a76192f2803e283e135bed,85,8
673,0f82403932a76192f2803e283e135bed,1892,8
673,0f82403932a76192f2803e283e135bed,240,8
673,0f82403932a76192f2803e283e135bed,105,4
673,0f82403932a76192f2803e283e135bed,89,6
673,0f82403932a76192f2803e283e135bed,603,10
673,0f82403932a76192f2803e283e135bed,550,6
673,0f82403932a76192f2803e283e135bed,98,6
673,0f82403932a76192f2803e283e135bed,120,10
673,0f82403932a76192f2803e283e135bed,2501,10
673,0f82403932a76192f2803e283e135bed,121,10
673,0f82403932a76192f2803e283e135bed,122,10
673,0f82403932a76192f2803e283e135bed,752,4
673,0f82403932a76192f2803e283e135bed,2503,8
673,0f82403932a76192f2803e283e135bed,155,8
673,0f82403932a76192f2803e283e135bed,217,8
673,0f82403932a76192f2803e283e135bed,9502,2
673,0f82403932a76192f2803e283e135bed,4944,4
673,0f82403932a76192f2803e283e135bed,4922,6
673,0f82403932a76192f2803e283e135bed,767,6
673,0f82403932a76192f2803e283e135bed,23483,4
673,0f82403932a76192f2803e283e135bed,10138,8
673,0f82403932a76192f2803e283e135bed,27205,10
673,0f82403932a76192f2803e283e135bed,205596,10
593,ef07cdde43a7180a3b3018a5c0eab542,11,10
593,ef07cdde43a7180a3b3018a5c0eab542,278,4
593,ef07cdde43a7180a3b3018a5c0eab542,5503,10
593,ef07cdde43a7180a3b3018a5c0eab542,8005,10
593,ef07cdde43a7180a3b3018a5c0eab542,762,10
593,ef07cdde43a7180a3b3018a5c0eab542,1891,10
593,ef07cdde43a7180a3b3018a5c0eab542,85,10
593,ef07cdde43a7180a3b3018a5c0eab542,1892,10
593,ef07cdde43a7180a3b3018a5c0eab542,137,10
593,ef07cdde43a7180a3b3018a5c0eab542,89,10
593,ef07cdde43a7180a3b3018a5c0eab542,87,10
593,ef07cdde43a7180a3b3018a5c0eab542,813,10
593,ef07cdde43a7180a3b3018a5c0eab542,128,6
593,ef07cdde43a7180a3b3018a5c0eab542,957,10
593,ef07cdde43a7180a3b3018a5c0eab542,926,10
593,ef07cdde43a7180a3b3018a5c0eab542,129,8
593,ef07cdde43a7180a3b3018a5c0eab542,8392,10
593,ef07cdde43a7180a3b3018a5c0eab542,10515,10
593,ef07cdde43a7180a3b3018a5c0eab542,16859,10
593,ef07cdde43a7180a3b3018a5c0eab542,15370,10
593,ef07cdde43a7180a3b3018a5c0eab542,4935,10
593,ef07cdde43a7180a3b3018a5c0eab542,2062,8
593,ef07cdde43a7180a3b3018a5c0eab542,155,10
593,ef07cdde43a7180a3b3018a5c0eab542,14160,8
593,ef07cdde43a7180a3b3018a5c0eab542,24428,10
593,ef07cdde43a7180a3b3018a5c0eab542,13930,10
593,ef07cdde43a7180a3b3018a5c0eab542,44220,10
593,ef07cdde43a7180a3b3018a5c0eab542,118340,10
593,ef07cdde43a7180a3b3018a5c0eab542,177572,8
593,ef07cdde43a7180a3b3018a5c0eab542,110416,8
593,ef07cdde43a7180a3b3018a5c0eab542,75874,10
593,ef07cdde43a7180a3b3018a5c0eab542,27317,10
593,ef07cdde43a7180a3b3018a5c0eab542,92452,10
593,ef07cdde43a7180a3b3018a5c0eab542,251016,10
